Aubrey;7;0;0;5;0;10;15;16;18;23;24;39;53.0120437771;
Eisha;0;7;0;0;0;0;0;0;0;0;0;0;0;
Donya;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Sapphire;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Ramneet;0;0;0;0;0;0;7;0;0;0;0;0;0;
Jacey;0;0;0;0;0;0;0;7;0;0;0;0;0;
Raven;7;6;8;10;8;7;5;0;5;0;0;6;3.06566466646;
Braelyn;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Sana;0;0;0;0;0;0;0;6;0;8;0;0;2.01055373501;
Allegra;0;0;0;0;0;0;0;0;0;0;0;6;4.37358641506;
Sloan;0;0;0;0;0;0;0;0;0;0;16;11;22.540218353;
Yasmine;0;0;0;5;0;0;0;5;0;0;0;0;0;
Adelle;0;0;0;0;0;0;0;0;0;0;8;5;10.9821176935;
Francesca;6;0;8;6;6;6;9;8;6;6;14;7;17.9051662383;
Zoie;0;0;0;0;0;0;0;0;0;6;0;5;8.17448199219;
Poppy;0;0;0;0;0;6;6;6;7;8;11;17;24.6870862705;
Layla;6;6;8;14;16;20;21;35;44;39;37;42;75.8284451896;
Alyssa;92;105;83;91;83;67;71;77;63;62;51;40;0;
Bethany;21;21;16;15;13;21;18;6;11;12;13;12;4.62273754931;
Jasmin;17;17;11;15;7;13;15;9;19;8;6;8;0;
Alexandra;106;60;88;71;66;56;54;52;50;50;50;48;0;
Jordanna;0;0;0;0;0;0;0;0;5;0;0;0;0;
Cate;0;0;5;0;0;0;0;6;0;0;0;0;0;
Avleen;0;0;0;0;0;0;0;0;5;0;0;0;0;
Emi;0;0;0;8;0;0;0;0;0;0;6;0;6.11409692631;
Jaiden;9;8;11;5;9;8;0;0;0;6;0;0;0;
Liana;0;0;0;0;0;0;0;7;5;7;0;6;4.7699696093;
Kayla;81;82;59;67;79;69;78;57;64;52;42;42;9.13204754094;
Ayva;0;0;0;0;0;0;7;0;0;6;0;0;0.23485492941;
Elora;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Nylah;0;0;0;0;0;0;0;0;0;0;7;0;7.09470111567;
Ana;8;12;11;9;9;12;11;5;9;12;12;8;13.0098000854;
Rebekah;11;20;12;9;11;9;12;5;0;8;5;8;0;
Ann;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Ellia;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Senna;0;0;0;0;0;0;0;0;5;0;0;0;0;
Jessie;22;20;19;18;15;9;10;12;5;12;12;9;0;
Harley;0;0;0;0;0;0;6;0;5;0;0;5;2.38200397306;
Tori;5;5;6;8;9;0;0;0;0;7;0;0;0.583356832309;
Irene;10;9;0;0;7;9;12;9;9;7;5;0;0;
Daisy;7;10;6;6;15;8;12;11;11;10;9;12;13.7497766672;
Brinley;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Jenelle;6;0;5;0;0;0;0;0;0;0;5;0;0;
Miah;0;5;0;0;0;5;0;0;0;0;6;0;3.7388823675;
Avary;0;0;0;0;0;0;0;0;5;0;0;0;0;
Komalpreet;0;0;0;0;0;0;0;5;0;0;0;0;0;
Navneet;8;8;0;0;0;0;0;0;0;0;5;0;0;
Joan;5;0;0;0;0;0;0;0;0;0;0;0;0;
Capri;0;0;0;0;0;0;0;0;0;0;7;7;11.2147920192;
Cheyanne;7;0;0;7;7;9;7;0;0;6;5;0;7.43746190384;
Scarlett;0;0;0;7;17;16;25;21;39;46;48;49;120.980023918;
Makayla;40;41;27;25;35;36;33;35;44;42;44;38;37.2024136808;
Alena;0;0;0;5;0;0;5;0;0;5;7;0;9.31196694724;
Grace;126;142;148;142;137;131;116;105;131;111;108;101;87.4222413686;
Cleo;0;0;0;0;6;5;6;0;5;0;0;5;6.25267720471;
Amrit;9;14;12;8;12;7;6;0;0;10;9;7;9.64255536335;
Mylee;0;0;0;0;0;0;0;5;0;0;0;6;2.63853874419;
Tia;20;16;13;19;17;17;16;9;10;10;9;12;6.18518147516;
Kaycee;0;0;0;0;0;0;0;0;5;0;0;0;0;
Calista;0;5;0;0;0;5;0;0;0;9;0;0;2.78897021842;
Esha;6;20;7;10;8;6;8;9;0;5;0;0;0;
Kiley;0;0;0;0;0;5;6;5;0;0;0;0;0;
Rylie;0;0;5;5;10;7;7;8;6;7;8;13;22.2113282063;
Martina;15;11;6;5;0;0;9;0;0;0;5;0;0;
Audrey;9;25;22;25;29;38;49;49;51;66;66;92;145.898143098;
Naiya;0;0;0;0;0;0;0;0;6;0;0;5;2.32887126727;
Reyna;0;0;0;0;0;0;0;0;5;0;0;0;0;
Ayanna;0;0;0;0;0;0;0;0;5;0;0;0;0;
Anica;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Logan;10;9;10;0;0;6;0;0;9;0;8;0;0;
Juliana;9;12;12;14;10;12;11;7;14;10;12;15;17.0181221932;
Alora;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Fiona;26;24;24;15;20;27;20;32;25;18;26;32;23.4392657984;
Leona;0;0;0;0;0;0;0;7;0;0;5;5;5.17073334577;
Alethea;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Jaedyn;0;0;5;0;0;0;0;0;0;0;0;0;0;
Ellianna;0;0;0;0;0;0;0;0;0;0;0;7;5.10251754972;
Harriet;0;0;0;0;0;0;0;0;0;0;6;0;6.08117224113;
Briar;0;0;0;0;0;0;0;0;7;0;0;7;2.82712550708;
Monique;0;0;5;8;6;0;0;5;5;0;0;0;1.43371295616;
Selena;12;26;15;14;14;14;9;17;18;14;12;16;7.02338308837;
Mikaela;10;18;13;10;12;8;14;12;21;16;19;18;19.2276362908;
Ren;0;0;0;0;6;5;7;0;0;0;0;0;2.37571583045;
Juniper;0;0;0;0;0;0;0;0;5;0;0;6;3.46884782223;
Chantel;13;9;10;6;6;0;0;5;7;0;0;0;0;
Jaimie;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Keisha;0;8;6;10;5;8;0;0;0;0;0;0;1.18230157912;
Jenaya;0;5;0;6;0;0;0;5;0;5;0;0;0;
Hilary;0;0;0;0;6;5;6;0;0;0;0;0;2.44294213267;
Leia;0;0;0;0;0;0;9;0;6;0;0;0;0;
Emily;310;303;300;249;233;234;229;224;201;185;182;195;5.35051675302;
Maisie;0;0;0;0;0;0;8;5;0;5;0;0;0;
Lyla;0;0;0;0;0;7;9;12;18;30;36;23;65.0595207283;
Adelyn;0;0;0;0;0;0;0;0;6;6;0;5;6.54300876196;
Ophelia;0;0;0;0;0;0;0;0;0;5;0;8;10.0816805616;
Autumn;30;29;27;24;28;26;26;39;30;38;47;34;48.5194510245;
Madelyn;7;8;16;20;18;10;22;39;34;23;25;25;35.4020242695;
Adalynn;0;0;0;0;0;0;0;0;0;0;0;7;5.10251754972;
Bronwyn;9;7;6;0;6;8;10;5;11;10;12;7;8.70834819542;
Nikki;5;8;0;0;0;0;0;7;10;0;0;0;0;
Karis;0;0;0;5;6;5;5;10;9;9;8;9;22.0230578659;
Jaina;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Savanna;8;6;5;10;10;17;6;19;11;9;10;11;14.8185677145;
Adrianna;6;0;7;7;16;7;10;14;21;13;13;15;29.9272481672;
Yasmeen;0;0;0;0;0;0;5;0;0;0;0;0;0;
Louisa;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Abbigail;0;0;7;0;0;6;6;9;6;10;7;8;10.739917744;
Louise;0;0;6;0;6;5;0;0;6;0;0;0;3.12438071157;
Sally;0;6;6;0;5;0;0;0;0;5;0;0;0;
Paige;75;116;116;107;81;67;64;76;77;56;58;60;15.1307781685;
Iris;10;8;11;9;9;12;13;14;16;13;11;16;14.0756690365;
Gianna;0;5;0;0;8;11;8;9;5;0;17;11;20.2666252283;
Emilee;5;0;0;0;6;0;5;0;0;0;0;7;3.4364874425;
Brenda;7;0;0;0;0;0;0;0;0;0;0;0;0;
Shayna;11;6;6;10;8;0;0;0;0;0;0;0;0;
Karissa;8;8;0;0;7;6;7;0;0;0;6;6;2.32889676621;
Aimee;14;7;15;8;10;5;0;9;9;7;7;7;2.14767212188;
Helena;12;8;8;13;6;15;16;16;15;8;13;9;8.757125645;
Kimberly;14;17;14;12;9;9;9;13;5;8;11;11;0;
Carissa;12;7;9;6;0;0;5;5;0;5;0;0;0;
Riya;10;6;7;13;19;14;12;16;18;13;11;13;24.5898490708;
Jena;0;6;5;0;0;0;0;0;0;0;0;0;0;
Haylie;0;0;0;0;7;6;7;8;0;0;0;0;1.46243184526;
Katherine;57;56;38;48;36;41;36;42;29;28;27;50;11.2896367308;
Kali;9;9;10;8;14;10;13;10;16;9;9;17;15.7568302532;
Andie;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Monika;5;6;0;0;0;0;0;0;0;0;0;0;0;
Sylvia;10;7;0;0;6;13;7;0;7;8;9;5;8.78104535692;
Justice;0;7;7;0;0;9;5;0;6;0;0;0;0;
Georgina;0;0;5;0;0;0;0;5;0;6;8;0;6.72206272784;
Shea;5;6;6;0;6;0;0;0;0;0;0;0;0;
Jenna;110;93;87;64;68;70;48;28;29;34;19;13;0;
Jolie;0;0;5;6;0;5;5;0;9;5;0;0;3.01866041194;
Bria;6;0;0;0;0;0;0;0;0;0;6;6;5.49744583621;
Veronica;21;21;19;20;18;18;14;13;16;20;12;9;6.07242584289;
Malia;0;7;7;8;7;14;7;11;10;15;14;15;30.1691809234;
Dilpreet;5;0;6;0;0;0;0;0;0;0;0;0;0;
Kristen;20;17;11;12;11;6;8;5;9;5;9;9;0;
Charlee;0;0;0;5;0;0;10;8;5;12;8;10;15.9703780584;
Gillian;6;7;8;10;0;5;7;5;8;0;0;0;0;
Tanya;11;8;5;9;6;14;0;0;0;5;0;0;0;
Lyric;0;0;6;0;0;0;0;0;0;12;0;5;7.9349325856;
Mataya;0;0;0;9;0;0;0;0;8;0;6;0;6.39151152993;
Jenny;13;22;11;10;12;11;11;8;11;8;8;8;0;
Alex;0;0;5;5;6;5;0;0;5;0;0;0;3.58014206867;
Roxanna;0;0;5;0;0;0;0;0;0;0;0;0;0;
Miracle;0;0;0;0;0;0;5;0;0;0;0;0;0;
Annabel;0;0;0;6;0;0;0;0;7;0;7;7;13.0605377933;
Victoria;73;64;58;64;49;54;57;51;55;49;68;74;58.9963978168;
Roxanne;0;0;0;0;0;0;0;0;6;0;0;0;0;
Halle;11;16;14;11;14;11;14;13;12;16;11;18;13.0609948646;
Maisy;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Crystal;19;17;14;5;6;10;13;10;12;10;0;8;0;
Juliette;0;7;5;8;7;0;7;7;10;8;10;14;18.8425121032;
Norah;0;0;0;0;10;6;10;10;7;14;23;22;44.8569498786;
Macey;0;0;0;0;0;0;7;9;8;12;0;0;2.53107151416;
Caylee;0;0;0;0;0;0;0;0;9;0;0;5;2.35431754255;
Cara;8;0;7;6;0;8;5;17;17;9;17;10;13.9089680289;
Raya;0;0;0;6;10;7;0;8;6;6;9;7;20.3350473826;
Mckenzie;14;7;7;7;8;5;0;7;5;8;7;10;9.82690003205;
Nevada;0;0;5;0;0;0;0;0;0;0;0;0;0;
Vienna;0;0;7;9;8;8;6;18;20;24;30;26;57.4175196715;
Raelyn;0;0;0;0;0;0;0;0;0;0;5;5;8.01056566468;
Riley;14;21;24;28;27;23;29;34;37;38;28;26;42.0715657438;
Constance;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Madilyn;0;0;0;8;0;0;6;0;8;0;9;0;8.98377664665;
Amira;0;0;0;6;6;10;10;11;16;7;13;18;30.1059526978;
Candice;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Nya;0;0;7;0;6;0;0;8;8;5;5;6;9.39149160272;
Nimrit;5;0;0;0;0;0;0;0;6;5;8;9;16.4523543745;
Neve;0;0;0;5;0;5;6;0;0;0;8;6;11.3390776196;
Kiarra;0;0;0;7;0;0;0;0;0;0;0;0;1.62731618289;
Jemma;0;0;0;6;6;8;0;0;6;0;8;6;14.975056583;
Siera;0;0;0;0;0;0;5;0;0;0;0;0;0;
Jorja;6;8;9;22;18;27;19;22;9;9;8;7;16.1667707666;
Allison;30;44;25;22;14;29;29;25;20;16;19;18;0;
Stevie;0;0;0;0;0;0;0;0;0;0;0;7;5.10251754972;
Ashlin;0;0;0;0;0;0;0;6;0;0;0;0;0;
Elisha;7;6;0;10;8;0;7;0;8;5;7;12;16.2959250711;
Gwen;0;0;0;0;0;0;0;0;0;7;0;0;3.48161633423;
Milania;0;0;0;0;0;0;0;0;0;0;0;6;4.37358641506;
Arya;0;0;0;0;0;0;0;0;0;0;10;29;29.403736497;
Lyra;0;0;0;0;0;0;0;5;0;0;0;7;3.39845669544;
Linnea;0;8;0;0;0;0;5;0;6;0;0;0;0;
Harsimran;0;6;0;0;0;0;0;6;8;0;7;5;2.27114203663;
Kya;0;0;0;5;5;0;8;0;5;5;0;0;5.58329154472;
Blayke;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Evelyn;7;13;21;25;14;23;34;26;44;46;60;68;124.940786839;
Katia;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Aurora;8;13;14;17;19;23;24;16;27;36;34;31;64.7337229004;
Hafsa;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Katie;32;23;34;28;39;50;35;33;34;26;18;22;21.0426161881;
Megan;140;135;131;115;97;72;62;60;53;41;30;26;0;
Brielle;6;5;5;16;10;11;12;20;25;18;42;34;73.3511370957;
Caleigh;0;5;7;0;0;0;0;0;5;0;8;0;1.58412494157;
Charley;0;0;0;0;0;5;5;5;0;6;8;5;12.416125883;
Noelle;6;6;0;0;7;5;7;10;8;12;5;7;6.38444324254;
Eunice;0;8;5;0;5;0;0;0;0;0;0;0;0;
Jordyn;27;32;61;36;31;36;43;38;34;44;29;28;26.8625622273;
Anne;0;13;12;0;8;9;6;6;0;5;12;8;12.385780227;
Paris;9;13;24;23;6;5;0;0;5;0;0;5;0;
Ria;0;5;8;13;13;10;5;6;0;0;0;0;7.39042302928;
Anna;91;77;80;99;82;84;79;82;78;81;78;74;80.0080424404;
Elodie;0;0;0;0;0;0;0;0;0;0;8;0;8.10822983074;
Rio;0;0;0;0;0;0;0;0;5;0;0;0;0;
Teegan;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Avery;21;33;43;54;52;63;71;90;102;103;104;138;240.351938184;
Everleigh;0;0;0;0;0;0;0;0;0;11;7;7;17.4551915978;
Elise;15;28;27;23;18;32;22;15;21;28;34;39;52.2154647315;
Maneet;5;6;0;0;0;6;0;0;0;0;0;0;0;
Tina;8;15;9;9;6;0;6;10;9;5;5;0;0;
Elisa;5;6;8;0;6;0;9;6;6;5;0;0;0;
Averi;0;0;0;0;0;0;0;0;0;5;0;0;2.48686881901;
Caitlyn;24;24;34;28;23;28;27;29;20;15;10;16;0;
Harleen;25;20;15;34;18;27;21;28;25;26;20;21;20.779840666;
Adriana;7;11;10;11;15;7;5;15;18;8;14;17;19.9938642644;
Gemma;0;10;10;6;13;13;7;15;15;22;22;19;39.6875296062;
Millie;0;0;0;0;0;0;0;0;0;0;0;6;4.37358641506;
Tasha;6;0;0;0;7;7;0;0;0;0;0;0;0.353956921967;
Ishika;8;0;0;0;0;0;0;0;0;0;0;0;0;
Stella;14;12;17;17;25;20;36;35;54;54;65;72;138.69280887;
Tess;10;8;5;10;0;6;0;5;0;8;0;0;0;
Jazlyn;0;0;0;0;0;0;0;0;0;0;0;6;4.37358641506;
Tayler;5;12;0;6;5;7;0;0;0;0;0;0;0;
Madisyn;5;6;9;7;10;0;0;12;9;5;5;0;0.679962039037;
Taylor;136;125;125;94;86;97;90;118;96;74;64;70;0;
Angela;47;33;41;27;38;28;29;35;23;20;25;30;5.99695886158;
Jaime;11;18;6;8;10;6;10;10;12;0;0;0;0;
Lorelei;0;0;0;0;0;0;0;0;0;0;0;7;5.10251754972;
Robin;8;0;0;11;0;6;0;0;0;5;0;0;5.54377448429;
Alessandra;0;0;0;0;5;0;9;0;0;5;5;13;16.3227806695;
Havana;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Eryn;5;0;0;5;5;0;0;5;0;0;0;0;0;
Cassandra;45;40;41;23;26;28;25;25;18;12;18;12;0;
Jaylene;0;5;0;0;0;0;0;0;0;0;0;0;0;
Tatum;5;6;0;8;10;9;10;0;0;5;5;9;10.3187754162;
Naya;0;0;0;0;0;0;0;6;0;0;5;0;5.71827019532;
Madelaine;6;5;0;6;5;7;5;0;0;0;0;0;0;
Ember;0;0;0;5;0;0;0;0;8;7;9;9;18.3068573302;
Kaiya;6;12;12;12;10;6;10;14;20;13;10;14;14.3787582519;
Laura;39;25;26;27;26;27;25;16;16;16;11;15;0;
Siya;0;0;0;0;0;0;0;5;0;0;0;0;0;
Frankie;0;0;0;0;0;0;0;5;0;0;7;5;8.47406832064;
Olivia;178;164;208;184;202;198;211;210;243;296;245;274;376.928545724;
Marisa;10;6;15;12;6;7;0;9;5;5;8;0;0;
Anita;9;5;9;0;8;0;5;7;6;0;6;0;0;
Madalyn;5;7;0;0;0;0;6;9;7;0;0;0;0;
Eliza;9;0;5;5;6;9;6;5;6;13;12;12;22.0182545042;
Ekam;0;0;0;0;0;0;0;0;0;6;7;0;8.68608892795;
Japreet;0;0;0;0;0;0;0;0;0;6;0;0;2.98424258339;
Eleanor;0;0;6;7;0;6;10;10;10;15;25;28;54.0681376767;
Sierra;63;75;65;40;49;54;40;44;36;36;35;25;0;
Kaya;6;12;9;9;7;6;7;6;5;8;10;11;11.3419427182;
Aryanna;0;0;0;0;0;0;6;0;5;0;5;0;1.24042516348;
Janna;0;0;0;0;5;0;0;0;0;0;0;0;2.65318089073;
Kenya;0;5;0;6;0;5;0;0;0;0;0;0;1.68545475107;
Savanah;0;0;0;0;5;5;7;0;5;0;6;0;7.49295614937;
Willow;11;12;12;9;12;12;20;16;15;23;30;33;47.6695264758;
Maya;71;96;88;88;118;96;85;111;108;101;90;99;120.865954996;
Kira;18;21;26;16;22;23;17;24;25;16;21;17;14.6875324437;
Madison;196;181;163;162;177;138;130;140;120;110;126;112;34.6737194626;
Margaret;20;21;15;9;8;19;13;19;12;13;14;12;2.02980811926;
Ashanti;0;0;0;5;0;0;0;0;0;0;0;0;1.16236870487;
Ariana;11;17;15;14;10;14;17;27;19;21;29;30;29.9547192163;
Mehar;0;0;0;0;0;0;0;0;0;5;0;6;9.37446567213;
Julianna;13;17;13;19;14;14;11;15;12;13;14;11;11.6910147349;
Yu;0;0;0;0;0;0;6;5;0;0;5;0;1.42150827267;
Lilly;0;0;0;8;6;13;10;17;25;23;20;14;40.599045788;
Naseeb;0;0;0;0;0;0;6;0;0;0;0;0;0;
Fern;0;0;0;0;0;0;0;0;0;0;6;0;6.08117224113;
Maria;42;31;30;38;43;35;34;36;27;34;29;27;28.4630419756;
Shawna;6;0;0;0;0;0;0;0;0;0;0;0;0;
Joyce;5;6;6;5;0;6;0;8;0;6;7;0;0.195708587104;
Asha;0;6;5;8;10;8;9;10;6;9;12;14;24.1896700094;
Marion;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Lilli;0;0;0;0;0;0;0;0;5;0;0;0;0;
Elyse;0;0;5;10;8;9;11;8;10;6;8;8;21.1530999313;
Rianna;8;6;0;0;0;7;7;5;0;0;0;0;0;
Diana;14;10;6;6;7;9;9;7;10;8;7;12;5.93973624793;
Selah;0;0;0;0;0;0;0;5;0;0;0;0;0;
Katrina;35;32;24;38;29;20;18;12;16;7;13;9;0;
Chiara;0;6;8;7;10;12;0;8;0;6;6;0;9.65640084347;
Arina;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Saskia;0;0;0;0;0;0;5;0;0;0;0;0;0;
Claudia;10;14;17;8;6;0;7;6;5;8;0;0;0;
Teresa;17;6;8;8;9;0;6;0;5;5;5;0;0;
Mina;0;8;0;0;5;0;6;9;5;5;9;12;10.7614237503;
Mariah;21;17;15;9;10;14;10;20;22;11;20;12;5.16077066426;
Rheanna;5;0;0;0;0;0;0;0;0;0;0;0;0;
Mariam;0;0;7;5;0;0;6;0;8;8;0;7;7.45364518416;
Cecelia;0;0;0;0;0;0;0;0;0;0;0;6;4.37358641506;
Camila;0;0;5;0;0;0;0;7;8;9;7;13;16.2641593822;
Rosie;0;0;0;0;0;0;0;0;6;5;6;7;13.4370497486;
Shianne;0;0;6;0;0;0;0;0;0;0;0;0;0;
Vanessa;35;49;44;48;41;34;35;35;28;27;32;28;18.2604556602;
Matilda;0;0;0;0;0;0;0;0;5;9;15;7;22.8184714469;
Ashleen;0;0;0;12;0;0;6;5;8;6;7;5;12.8610190813;
Kiana;21;15;21;26;25;23;27;24;18;19;22;14;23.3093960821;
Arabella;0;0;0;0;0;0;0;0;13;6;15;14;28.5933628039;
Avani;0;0;0;0;7;0;0;0;12;10;7;7;18.7245442897;
Patricia;13;13;8;9;9;9;6;0;0;8;0;0;0;
Arielle;7;0;6;8;0;9;6;8;8;8;6;12;12.313292195;
Adelaide;0;0;0;0;0;0;7;6;8;14;13;15;29.4997960905;
Ariella;0;0;0;0;0;0;0;0;6;0;0;9;6.10142554745;
Dylan;0;0;13;0;9;7;6;8;0;7;5;14;18.7778777367;
Gurveen;0;0;0;0;0;0;0;0;0;8;0;0;3.97899011404;
Maegan;0;0;0;0;0;0;0;5;0;0;0;0;0;
Lola;0;9;13;14;18;25;22;16;24;28;21;16;46.2173497102;
Tatiana;11;12;12;0;7;9;8;7;0;5;0;0;0;
Arwen;0;0;0;0;5;0;0;0;0;0;7;0;7.79371185138;
Marika;0;5;0;0;0;0;0;0;0;0;0;0;0;
Madisen;5;0;0;0;5;5;0;0;0;0;0;0;0;
Reese;6;0;17;15;10;24;25;21;29;14;21;18;31.3038714958;
Kareena;0;9;0;0;0;0;0;0;0;0;0;0;0;
Naomi;41;21;34;33;49;34;40;43;37;61;53;31;71.9964715222;
Taryn;19;16;19;20;23;17;20;14;8;12;5;0;0;
Emelia;0;0;0;0;6;0;5;5;0;0;5;10;11.3524861005;
Raelynn;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Monica;12;15;10;18;12;9;8;10;10;0;7;9;0;
Akasha;0;0;0;5;0;0;0;0;0;0;0;0;1.16236870487;
Bridget;6;14;9;7;12;8;8;0;0;8;0;0;0;
Parneet;6;6;7;0;10;9;8;7;8;9;6;7;8.20430748027;
Christine;21;25;10;16;15;18;10;11;0;8;10;9;0;
Carrie;7;6;0;5;0;5;8;7;0;6;0;0;0;
Gina;6;6;11;0;5;5;0;0;0;0;5;5;2.86394803147;
Elly;0;0;5;0;0;0;0;0;0;0;0;6;4.6612438672;
Darby;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Violette;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Ella;38;71;123;153;151;155;179;139;145;210;146;175;338.531127704;
Elle;0;6;8;6;7;14;6;8;12;15;12;13;26.7099518417;
Nyla;0;7;0;0;7;8;5;15;7;5;16;6;14.4755709817;
Ryan;0;5;0;6;0;5;10;7;5;0;0;5;0.0192563992692;
Austyn;0;0;0;0;0;0;0;0;0;0;0;7;5.10251754972;
Adria;0;0;0;0;5;0;0;0;0;5;0;0;4.78882204623;
Sehajaal;0;0;0;0;0;0;0;0;0;1;0;0;0.497373764255;
Jasmyn;0;0;5;0;0;0;0;0;0;0;0;0;0;
Elliana;0;0;0;0;0;0;0;0;0;5;0;6;9.37446567213;
Viola;0;0;0;0;0;0;0;0;0;6;0;0;2.98424258339;
Kailee;6;0;7;0;0;0;0;5;5;0;0;0;0;
Isabel;30;26;23;23;42;31;40;38;24;31;38;23;36.6226341449;
Peyton;6;11;11;17;17;23;31;60;67;67;53;42;85.8533046277;
Tanvi;0;0;0;0;0;5;0;0;0;0;0;0;1.11351612759;
Helen;13;10;7;8;13;8;9;5;9;0;7;10;3.44707713359;
Jasmeet;0;0;0;7;0;0;10;0;10;6;0;5;5.82663240257;
Charlie;0;0;5;9;7;9;11;13;0;19;17;27;45.341218157;
Kassandra;9;10;9;8;0;0;0;0;7;0;0;6;0;
Christie;5;0;0;0;0;0;0;0;0;0;0;0;0;
Soleil;5;5;0;6;0;5;5;0;6;10;0;6;1.8104919938;
Alycia;5;0;7;0;0;0;0;0;0;0;0;0;0;
Angel;22;23;10;16;17;12;21;10;11;25;19;16;18.1048895427;
Serenity;0;6;6;10;9;9;11;15;13;21;15;21;37.9370345697;
Adele;0;0;0;5;0;0;0;0;0;5;11;10;19.9712924996;
Kylee;0;12;8;13;13;11;12;10;10;0;12;11;17.2563885241;
Erika;31;17;18;28;24;20;21;20;14;11;14;13;4.78796262577;
Janet;7;7;0;6;0;0;0;0;0;0;0;0;0;
Manveer;0;6;0;0;0;0;0;0;0;5;0;0;0;
Donna;5;0;0;0;0;0;0;0;0;0;0;0;0;
Manvi;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Marwa;0;0;0;0;0;0;0;0;0;0;0;6;4.37358641506;
Aisha;10;6;12;7;9;8;7;7;10;9;5;6;4.16450026757;
Nova;0;0;0;0;0;0;7;7;11;14;11;20;28.4701478187;
Montana;7;6;10;0;9;0;9;6;0;0;0;0;0;
Alyvia;0;0;0;0;0;0;5;0;8;0;11;0;9.29159932823;
Jaspreet;10;10;0;0;0;0;0;0;0;0;0;0;0;
August;0;0;0;0;0;0;0;6;0;0;0;0;0;
Isabella;95;129;133;122;149;149;168;158;184;167;179;142;218.626861366;
Daphne;9;8;0;7;0;7;7;11;8;10;11;9;7.18169269858;
Isabelle;50;48;39;40;64;61;77;72;49;73;71;60;86.2075935444;
Haven;0;0;0;5;0;0;0;0;0;0;6;5;9.69838763119;
Christy;6;0;0;0;0;0;0;0;0;0;0;0;0;
Katy;0;0;0;5;0;0;0;0;0;5;0;0;3.029005221;
Krista;9;9;9;7;0;7;5;5;7;0;0;0;0;
Abigayle;0;0;0;0;7;0;0;8;0;0;0;0;0;
Jadyn;9;12;11;0;8;6;11;6;5;0;0;0;0;
Lilia;0;0;0;0;0;0;0;0;5;6;0;0;3.0813610461;
Kristy;6;7;6;5;0;0;0;0;0;0;0;0;0;
Sarina;0;0;5;6;0;6;7;8;8;7;0;0;1.57691649905;
Kate;39;39;47;43;40;61;61;49;53;38;35;39;33.4963229646;
Nimrat;0;0;0;0;0;0;0;0;6;0;5;5;8.96263226971;
Fatima;9;6;5;5;0;6;5;5;11;9;7;0;0.587429315535;
Jaclyn;5;8;0;0;7;6;0;0;0;0;0;6;0.390100427633;
Kelly;27;26;22;26;35;19;10;19;11;9;9;11;7.5393544237;
Catriona;0;5;0;5;0;0;0;0;0;0;0;0;0;
Kianna;8;15;10;17;8;7;12;10;16;9;14;6;8.09145746425;
Ryleigh;0;0;0;6;0;7;8;9;10;8;11;6;16.0075124558;
Neha;7;10;6;13;12;9;0;10;6;0;0;0;0;
Eva;14;18;18;18;38;41;47;48;57;57;48;55;95.8324473411;
Kaley;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Sylvie;0;0;0;0;0;0;6;9;7;5;9;5;6.03071572465;
Eve;9;9;10;11;9;11;11;9;15;9;13;12;15.6456348901;
Tanvir;6;0;0;0;0;0;0;8;0;0;0;0;0;
Lynette;0;0;0;0;0;0;0;0;0;0;0;5;3.6446554132;
Finley;0;0;0;0;0;0;0;0;5;0;5;9;12.2757246568;
Seerit;0;0;0;0;0;0;0;0;0;0;5;0;5.0676435351;
Alessia;0;0;0;0;0;0;0;5;0;5;5;0;5.17586745731;
Muskaan;0;0;12;12;12;9;9;12;8;6;0;0;5.73429075501;
